nombre,provincia_id,cp_prefijo
"Aliud","42","42"
"Almajano","42","42"
"Almaluez","42","42"
"Almarza","42","42"
"Almazán","42","42"
"Almazul","42","42"
"Almenar de Soria","42","42"
"Alpanseque","42","42"
"Arancón","42","42"
"Arcos de Jalón","42","42"
"Arenillas","42","42"
"Arévalo de la Sierra","42","42"
"Ausejo de la Sierra","42","42"
"Baraona","42","42"
"Barca","42","42"
"Barcones","42","42"
"Bayubas de Abajo","42","42"
"Bayubas de Arriba","42","42"
"Beratón","42","42"
"Berlanga de Duero","42","42"
"Blacos","42","42"
"Bliecos","42","42"
"Borjabad","42","42"
"Borobia","42","42"
"Buberos","42","42"
"Buitrago","42","42"
"Burgo de Osma-Ciudad de Osma","42","42"
"Cabrejas del Campo","42","42"
"Cabrejas del Pinar","42","42"
"Calatañazor","42","42"
"Caltojar","42","42"
"Candilichera","42","42"
"Cañamaque","42","42"
"Carabantes","42","42"
"Caracena","42","42"
"Carrascosa de Abajo","42","42"
"Carrascosa de la Sierra","42","42"
"Casarejos","42","42"
"Castilfrío de la Sierra","42","42"
"Castillejo de Robledo","42","42"
"Castilruiz","42","42"
"Centenera de Andaluz","42","42"
"Cerbón","42","42"
"Cidones","42","42"
"Cigudosa","42","42"
"Cihuela","42","42"
"Ciria","42","42"
"Cirujales del Río","42","42"
"Coscurita","42","42"
"Covaleda","42","42"
"Cubilla","42","42"
"Cubo de la Solana","42","42"
"Cueva de Ágreda","42","42"
"Dévanos","42","42"
"Deza","42","42"
"Duruelo de la Sierra","42","42"
"Escobosa de Almazán","42","42"
"Espeja de San Marcelino","42","42"
"Espejón","42","42"
"Estepa de San Juan","42","42"
"Frechilla de Almazán","42","42"
"Fresno de Caracena","42","42"
"Fuentearmegil","42","42"
"Fuentecambrón","42","42"
"Fuentecantos","42","42"
"Fuentelmonge","42","42"
"Fuentelsaz de Soria","42","42"
"Fuentepinilla","42","42"
"Fuentes de Magaña","42","42"
"Fuentestrún","42","42"
"Garray","42","42"
"Golmayo","42","42"
"Gómara","42","42"
"Gormaz","42","42"
"Herrera de Soria","42","42"
"Hinojosa del Campo","42","42"
"Langa de Duero","42","42"
"Liceras","42","42"
"Losilla, La","42","42"
"Magaña","42","42"
"Maján","42","42"
"Matalebreras","42","42"
"Matamala de Almazán","42","42"
"Medinaceli","42","42"
"Miño de Medinaceli","42","42"
"Miño de San Esteban","42","42"
"Molinos de Duero","42","42"
"Momblona","42","42"
"Monteagudo de las Vicarías","42","42"
"Montejo de Tiermes","42","42"
"Montenegro de Cameros","42","42"
"Morón de Almazán","42","42"
"Muriel de la Fuente","42","42"
"Muriel Viejo","42","42"
"Nafría de Ucero","42","42"
"Narros","42","42"
"Navaleno","42","42"
"Nepas","42","42"
"Nolay","42","42"
"Noviercas","42","42"
"Ólvega","42","42"
"Oncala","42","42"
"Pinilla del Campo","42","42"
"Portillo de Soria","42","42"
"Póveda de Soria, La","42","42"
"Pozalmuro","42","42"
"Quintana Redonda","42","42"
"Quintanas de Gormaz","42","42"
"Quiñonería","42","42"
"Rábanos, Los","42","42"
"Rebollar","42","42"
"Recuerda","42","42"
"Rello","42","42"
"Renieblas","42","42"
"Retortillo de Soria","42","42"
"Reznos","42","42"
"Riba de Escalote, La","42","42"
"Rioseco de Soria","42","42"
"Rollamienta","42","42"
"Royo, El","42","42"
"Salduero","42","42"
"San Esteban de Gormaz","42","42"
"San Felices","42","42"
"San Leonardo de Yagüe","42","42"
"San Pedro Manrique","42","42"
"Santa Cruz de Yanguas","42","42"
"Santa María de Huerta","42","42"
"Santa María de las Hoyas","42","42"
"Serón de Nágima","42","42"
"Soliedra","42","42"
"Soria","42","42"
"Sotillo del Rincón","42","42"
"Suellacabras","42","42"
"Tajahuerce","42","42"
"Tajueco","42","42"
"Talveila","42","42"
"Tardelcuende","42","42"
"Taroda","42","42"
"Tejado","42","42"
"Torlengua","42","42"
"Torreblacos","42","42"
"Torrubia de Soria","42","42"
"Trévago","42","42"
"Ucero","42","42"
"Vadillo","42","42"
"Valdeavellano de Tera","42","42"
"Valdegeña","42","42"
"Valdelagua del Cerro","42","42"
"Valdemaluque","42","42"
"Valdenebro","42","42"
"Valdeprado","42","42"
"Valderrodilla","42","42"
"Valtajeros","42","42"
"Velamazán","42","42"
"Velilla de la Sierra","42","42"
"Velilla de los Ajos","42","42"
"Viana de Duero","42","42"
"Villaciervos","42","42"
"Villanueva de Gormaz","42","42"
"Villar del Ala","42","42"
"Villar del Campo","42","42"
"Villar del Río","42","42"
"Villares de Soria, Los","42","42"
"Villasayas","42","42"
"Villaseca de Arciel","42","42"
"Vinuesa","42","42"
"Vizmanos","42","42"
"Vozmediano","42","42"
"Yanguas","42","42"
"Yelo","42","42"
"Aiguamúrcia","43","43"
"Albinyana","43","43"
"Albiol, L'","43","43"
"Alcanar","43","43"
"Alcover","43","43"
"Aldea, L'","43","43"
"Aldover","43","43"
"Aleixar, L'","43","43"
"Alfara de Carles","43","43"
"Alforja","43","43"
"Alió","43","43"
"Almoster","43","43"
"Altafulla","43","43"
"Ametlla de Mar, L'","43","43"
"Ampolla, L'","43","43"
"Amposta","43","43"
"Arboç, L'","43","43"
"Arbolí","43","43"
"Argentera, L'","43","43"
"Arnes","43","43"
"Ascó","43","43"
"Banyeres del Penedès","43","43"
"Barberà de la Conca","43","43"
"Batea","43","43"
"Bellmunt del Priorat","43","43"
"Bellvei","43","43"
"Benifallet","43","43"
"Benissanet","43","43"
"Bisbal de Falset, La","43","43"
"Bisbal del Penedès, La","43","43"
"Blancafort","43","43"
"Bonastre","43","43"
"Borges del Camp, Les","43","43"
"Bot","43","43"
"Botarell","43","43"
"Bràfim","43","43"
"Cabacés","43","43"
"Cabra del Camp","43","43"
"Calafell","43","43"
"Camarles","43","43"
"Cambrils","43","43"
"Canonja, La","43","43"
"Capafonts","43","43"
"Capçanes","43","43"
"Caseres","43","43"
"Castellvell del Camp","43","43"
"Catllar, El","43","43"
"Colldejou","43","43"
"Conesa","43","43"
"Constantí","43","43"
"Corbera d'Ebre","43","43"
"Cornudella de Montsant","43","43"
"Creixell","43","43"
"Cunit","43","43"
"Deltebre","43","43"
"Duesaigües","43","43"
"Espluga de Francolí, L'","43","43"
"Falset","43","43"
"Fatarella, La","43","43"
"Febró, La","43","43"
"Figuera, La","43","43"
"Figuerola del Camp","43","43"
"Flix","43","43"
"Forès","43","43"
"Freginals","43","43"
"Galera, La","43","43"
"Gandesa","43","43"
"Garcia","43","43"
"Garidells, Els","43","43"
"Ginestar","43","43"
"Godall","43","43"
"Gratallops","43","43"
"Guiamets, Els","43","43"
"Horta de Sant Joan","43","43"
"Lloar, El","43","43"
"Llorac","43","43"
"Llorenç del Penedès","43","43"
"Marçà","43","43"
"Margalef","43","43"
"Mas de Barberans","43","43"
"Masdenverge","43","43"
"Masllorenç","43","43"
"Masó, La","43","43"
"Maspujols","43","43"
"Masroig, El","43","43"
"Milà, El","43","43"
"Miravet","43","43"
"Molar, El","43","43"
"Montblanc","43","43"
"Montbrió del Camp","43","43"
"Montferri","43","43"
"Montmell, El","43","43"
"Mont-ral","43","43"
"Mont-roig del Camp","43","43"
"Móra d'Ebre","43","43"
"Móra la Nova","43","43"
"Morell, El","43","43"
"Morera de Montsant, La","43","43"
"Nou de Gaià, La","43","43"
"Nulles","43","43"
"Pallaresos, Els","43","43"
"Palma d'Ebre, La","43","43"
"Passanant i Belltall","43","43"
"Paüls","43","43"
"Perafort","43","43"
"Perelló, El","43","43"
"Piles, Les","43","43"
"Pinell de Brai, El","43","43"
"Pira","43","43"
"Pla de Santa Maria, El","43","43"
"Pobla de Mafumet, La","43","43"
"Pobla de Massaluca, La","43","43"
"Pobla de Montornès, La","43","43"
"Poboleda","43","43"
"Pont d'Armentera, El","43","43"
"Pontils","43","43"
"Porrera","43","43"
"Pradell de la Teixeta","43","43"
"Prades","43","43"
"Prat de Comte","43","43"
"Pratdip","43","43"
"Puigpelat","43","43"
"Querol","43","43"
"Rasquera","43","43"
"Renau","43","43"
"Reus","43","43"
"Riba, La","43","43"
"Riba-roja d'Ebre","43","43"
"Riera de Gaià, La","43","43"
"Riudecanyes","43","43"
"Riudecols","43","43"
"Riudoms","43","43"
"Rocafort de Queralt","43","43"
"Roda de Berà","43","43"
"Rodonyà","43","43"
"Roquetes","43","43"
"Rourell, El","43","43"
"Salomó","43","43"
"Salou","43","43"
"Sant Carles de la Ràpita","43","43"
"Sant Jaume dels Domenys","43","43"
"Sant Jaume d'Enveja","43","43"
"Santa Bàrbara","43","43"
"Santa Coloma de Queralt","43","43"
"Santa Oliva","43","43"
"Sarral","43","43"
"Savallà del Comtat","43","43"
"Secuita, La","43","43"
"Selva del Camp, La","43","43"
"Senan","43","43"
"Sénia, La","43","43"
"Solivella","43","43"
"Tarragona","43","43"
"Tivenys","43","43"
"Tivissa","43","43"
"Torre de Fontaubella, La","43","43"
"Torre de l'Espanyol, La","43","43"
"Torredembarra","43","43"
"Torroja del Priorat","43","43"
"Tortosa","43","43"
"Ulldecona","43","43"
"Ulldemolins","43","43"
"Vallclara","43","43"
"Vallfogona de Riucorb","43","43"
"Vallmoll","43","43"
"Valls","43","43"
"Vandellòs i l'Hospitalet de l'Infant","43","43"
"Vendrell, El","43","43"
"Vespella de Gaià","43","43"
"Vilabella","43","43"
"Vilalba dels Arcs","43","43"
"Vilallonga del Camp","43","43"
"Vilanova de Prades","43","43"
"Vilanova d'Escornalbou","43","43"
"Vilaplana","43","43"
"Vila-rodona","43","43"
"Vila-seca","43","43"
"Vilaverd","43","43"
"Vilella Alta, La","43","43"
"Vilella Baixa, La","43","43"
"Vimbodí i Poblet","43","43"
"Vinebre","43","43"
"Vinyols i els Arcs","43","43"
"Xerta","43","43"
"Ababuj","44","44"
"Abejuela","44","44"
"Aguatón","44","44"
"Aguaviva","44","44"
"Aguilar del Alfambra","44","44"
"Alacón","44","44"
"Alba","44","44"
"Albalate del Arzobispo","44","44"
"Albarracín","44","44"
"Albentosa","44","44"
"Alcaine","44","44"
"Alcalá de la Selva","44","44"
"Alcañiz","44","44"
"Alcorisa","44","44"
"Alfambra","44","44"
"Aliaga","44","44"
"Allepuz","44","44"
"Alloza","44","44"
"Allueva","44","44"
"Almohaja","44","44"
"Alobras","44","44"
"Alpeñés","44","44"
"Anadón","44","44"
"Andorra","44","44"
"Arcos de las Salinas","44","44"
"Arens de Lledó","44","44"
"Argente","44","44"
"Ariño","44","44"
"Azaila","44","44"
"Bádenas","44","44"
"Báguena","44","44"
"Bañón","44","44"
"Barrachina","44","44"
"Bea","44","44"
"Beceite","44","44"
"Bello","44","44"
"Belmonte de San José","44","44"
"Berge","44","44"
"Bezas","44","44"
"Blancas","44","44"
"Blesa","44","44"
"Bordón","44","44"
"Bronchales","44","44"
"Bueña","44","44"
"Burbáguena","44","44"
"Cabra de Mora","44","44"
"Calaceite","44","44"
"Calamocha","44","44"
"Calanda","44","44"
"Calomarde","44","44"
"Camañas","44","44"
"Camarena de la Sierra","44","44"
"Camarillas","44","44"
"Caminreal","44","44"
"Cantavieja","44","44"
"Cañada de Benatanduz","44","44"
"Cañada de Verich, La","44","44"
"Cañada Vellida","44","44"
"Cañizar del Olivar","44","44"
"Cascante del Río","44","44"
"Castejón de Tornos","44","44"
"Castel de Cabra","44","44"
"Castellar, El","44","44"
"Castellote","44","44"
"Castelnou","44","44"
"Castelserás","44","44"
"Cedrillas","44","44"
"Celadas","44","44"
"Cella","44","44"
"Cerollera, La","44","44"
"Codoñera, La","44","44"
"Corbalán","44","44"
"Cortes de Aragón","44","44"
"Cosa","44","44"
"Cretas","44","44"
"Crivillén","44","44"
"Cuba, La","44","44"
"Cubla","44","44"
"Cucalón","44","44"
"Cuervo, El","44","44"
"Cuevas de Almudén","44","44"
"Cuevas Labradas","44","44"
"Ejulve","44","44"
"Escorihuela","44","44"
"Escucha","44","44"
"Estercuel","44","44"
"Ferreruela de Huerva","44","44"
"Fonfría","44","44"
"Formiche Alto","44","44"
"Fórnoles","44","44"
"Fortanete","44","44"
"Foz-Calanda","44","44"
"Fresneda, La","44","44"
"Frías de Albarracín","44","44"
"Fuenferrada","44","44"
"Fuentes Calientes","44","44"
"Fuentes Claras","44","44"
"Fuentes de Rubielos","44","44"
"Fuentespalda","44","44"
"Galve","44","44"
"Gargallo","44","44"
"Gea de Albarracín","44","44"
"Ginebrosa, La","44","44"
"Griegos","44","44"
"Guadalaviar","44","44"
"Gúdar","44","44"
"Híjar","44","44"
"Hinojosa de Jarque","44","44"
"Hoz de la Vieja, La","44","44"
"Huesa del Común","44","44"
"Iglesuela del Cid, La","44","44"
"Jabaloyas","44","44"
"Jarque de la Val","44","44"
"Jatiel","44","44"
"Jorcas","44","44"
"Josa","44","44"
"Lagueruela","44","44"
"Lanzuela","44","44"
"Libros","44","44"
"Lidón","44","44"
"Linares de Mora","44","44"
"Lledó","44","44"
"Loscos","44","44"
"Maicas","44","44"
"Manzanera","44","44"
"Martín del Río","44","44"
"Mas de las Matas","44","44"
"Mata de los Olmos, La","44","44"
"Mazaleón","44","44"
"Mezquita de Jarque","44","44"
"Mirambel","44","44"
"Miravete de la Sierra","44","44"
"Molinos","44","44"
"Monforte de Moyuela","44","44"
"Monreal del Campo","44","44"
"Monroyo","44","44"
"Montalbán","44","44"
"Monteagudo del Castillo","44","44"
"Monterde de Albarracín","44","44"
"Mora de Rubielos","44","44"
"Moscardón","44","44"
"Mosqueruela","44","44"
"Muniesa","44","44"
"Noguera de Albarracín","44","44"
"Nogueras","44","44"
"Nogueruelas","44","44"
"Obón","44","44"
"Odón","44","44"
"Ojos Negros","44","44"
"Olba","44","44"
"Oliete","44","44"
"Olmos, Los","44","44"
"Orihuela del Tremedal","44","44"
"Orrios","44","44"
"Palomar de Arroyos","44","44"
"Pancrudo","44","44"
"Parras de Castellote, Las","44","44"
"Peñarroya de Tastavins","44","44"
"Peracense","44","44"
"Peralejos","44","44"
"Perales del Alfambra","44","44"
"Pitarque","44","44"
"Plou","44","44"
"Pobo, El","44","44"
"Portellada, La","44","44"
"Pozondón","44","44"
"Pozuel del Campo","44","44"
"Puebla de Híjar, La","44","44"
"Puebla de Valverde, La","44","44"
"Puertomingalvo","44","44"
"Ráfales","44","44"
"Rillo","44","44"
"Riodeva","44","44"
"Ródenas","44","44"
"Royuela","44","44"
"Rubiales","44","44"
"Rubielos de la Cérida","44","44"
"Rubielos de Mora","44","44"
"Salcedillo","44","44"
"Saldón","44","44"
"Samper de Calanda","44","44"
"San Agustín","44","44"
"San Martín del Río","44","44"
"Santa Cruz de Nogueras","44","44"
"Santa Eulalia","44","44"
"Sarrión","44","44"
"Segura de los Baños","44","44"
"Seno","44","44"
"Singra","44","44"
"Terriente","44","44"
"Teruel","44","44"
"Toril y Masegoso","44","44"
"Tormón","44","44"
"Tornos","44","44"
"Torralba de los Sisones","44","44"
"Torre de Arcas","44","44"
"Torre de las Arcas","44","44"
"Torre del Compte","44","44"
"Torre los Negros","44","44"
"Torrecilla de Alcañiz","44","44"
"Torrecilla del Rebollar","44","44"
"Torrelacárcel","44","44"
"Torremocha de Jiloca","44","44"
"Torres de Albarracín","44","44"
"Torrevelilla","44","44"
"Torrijas","44","44"
"Torrijo del Campo","44","44"
"Tramacastiel","44","44"
"Tramacastilla","44","44"
"Tronchón","44","44"
"Urrea de Gaén","44","44"
"Utrillas","44","44"
"Valacloche","44","44"
"Valbona","44","44"
"Valdealgorfa","44","44"
"Valdecuenca","44","44"
"Valdelinares","44","44"
"Valdeltormo","44","44"
"Valderrobres","44","44"
"Valjunquera","44","44"
"Vallecillo, El","44","44"
"Veguillas de la Sierra","44","44"
"Villafranca del Campo","44","44"
"Villahermosa del Campo","44","44"
"Villanueva del Rebollar de la Sierra","44","44"
"Villar del Cobo","44","44"
"Villar del Salz","44","44"
"Villarluengo","44","44"
"Villarquemado","44","44"
"Villarroya de los Pinares","44","44"
"Villastar","44","44"
"Villel","44","44"
"Vinaceite","44","44"
"Visiedo","44","44"
"Vivel del Río Martín","44","44"
"Zoma, La","44","44"
"Ajofrín","45","45"
"Alameda de la Sagra","45","45"
"Albarreal de Tajo","45","45"
"Alcabón","45","45"
"Alcañizo","45","45"
"Alcaudete de la Jara","45","45"
"Alcolea de Tajo","45","45"
"Aldea en Cabo","45","45"
"Aldeanueva de Barbarroya","45","45"
"Aldeanueva de San Bartolomé","45","45"
"Almendral de la Cañada","45","45"
"Almonacid de Toledo","45","45"
"Almorox","45","45"
"Añover de Tajo","45","45"
"Arcicóllar","45","45"
"Argés","45","45"
"Azután","45","45"
"Barcience","45","45"
"Bargas","45","45"
"Belvís de la Jara","45","45"
"Borox","45","45"
"Buenaventura","45","45"
"Burguillos de Toledo","45","45"
"Burujón","45","45"
"Cabañas de la Sagra","45","45"
"Cabañas de Yepes","45","45"
"Cabezamesada","45","45"
"Calera y Chozas","45","45"
"Caleruela","45","45"
"Calzada de Oropesa","45","45"
"Camarena","45","45"
"Camarenilla","45","45"
"Campillo de la Jara, El","45","45"
"Camuñas","45","45"
"Cardiel de los Montes","45","45"
"Carmena","45","45"
"Carpio de Tajo, El","45","45"
"Carranque","45","45"
"Carriches","45","45"
"Casar de Escalona, El","45","45"
"Casarrubios del Monte","45","45"
"Casasbuenas","45","45"
"Castillo de Bayuela","45","45"
"Cazalegas","45","45"
"Cebolla","45","45"
"Cedillo del Condado","45","45"
"Cerralbos, Los","45","45"
"Cervera de los Montes","45","45"
"Chozas de Canales","45","45"
"Chueca","45","45"
"Ciruelos","45","45"
"Cobeja","45","45"
"Cobisa","45","45"
"Consuegra","45","45"
"Corral de Almaguer","45","45"
"Cuerva","45","45"
"Domingo Pérez","45","45"
"Dosbarrios","45","45"
"Erustes","45","45"
"Escalona","45","45"
"Escalonilla","45","45"
"Espinoso del Rey","45","45"
"Esquivias","45","45"
"Estrella, La","45","45"
"Fuensalida","45","45"
"Gálvez","45","45"
"Garciotum","45","45"
"Gerindote","45","45"
"Guadamur","45","45"
"Guardia, La","45","45"
"Herencias, Las","45","45"
"Herreruela de Oropesa","45","45"
"Hinojosa de San Vicente","45","45"
"Hontanar","45","45"
"Hormigos","45","45"
"Huecas","45","45"
"Huerta de Valdecarábanos","45","45"
"Iglesuela, La","45","45"
"Illán de Vacas","45","45"
"Illescas","45","45"
"Lagartera","45","45"
"Layos","45","45"
"Lillo","45","45"
"Lominchar","45","45"
"Lucillos","45","45"
"Madridejos","45","45"
"Magán","45","45"
"Malpica de Tajo","45","45"
"Manzaneque","45","45"
"Maqueda","45","45"
"Marjaliza","45","45"
"Marrupe","45","45"
"Mascaraque","45","45"
"Mata, La","45","45"
"Mazarambroz","45","45"
"Mejorada","45","45"
"Menasalbas","45","45"
"Méntrida","45","45"
"Mesegar de Tajo","45","45"
"Miguel Esteban","45","45"
"Mocejón","45","45"
"Mohedas de la Jara","45","45"
"Montearagón","45","45"
"Montesclaros","45","45"
"Mora","45","45"
"Nambroca","45","45"
"Nava de Ricomalillo, La","45","45"
"Navahermosa","45","45"
"Navalcán","45","45"
"Navalmoralejo","45","45"
"Navalmorales, Los","45","45"
"Navalucillos, Los","45","45"
"Navamorcuende","45","45"
"Noblejas","45","45"
"Noez","45","45"
"Nombela","45","45"
"Novés","45","45"
"Numancia de la Sagra","45","45"
"Nuño Gómez","45","45"
"Ocaña","45","45"
"Olías del Rey","45","45"
"Ontígola","45","45"
"Orgaz","45","45"
"Oropesa","45","45"
"Otero","45","45"
"Palomeque","45","45"
"Pantoja","45","45"
"Paredes de Escalona","45","45"
"Parrillas","45","45"
"Pelahustán","45","45"
"Pepino","45","45"
"Polán","45","45"
"Portillo de Toledo","45","45"
"Puebla de Almoradiel, La","45","45"
"Puebla de Montalbán, La","45","45"
"Pueblanueva, La","45","45"
"Puente del Arzobispo, El","45","45"
"Puerto de San Vicente","45","45"
"Pulgar","45","45"
"Quero","45","45"
"Quintanar de la Orden","45","45"
"Quismondo","45","45"
"Real de San Vicente, El","45","45"
"Recas","45","45"
"Retamoso de la Jara","45","45"
"Rielves","45","45"
"Robledo del Mazo","45","45"
"Romeral, El","45","45"
"San Bartolomé de las Abiertas","45","45"
"San Martín de Montalbán","45","45"
"San Martín de Pusa","45","45"
"San Pablo de los Montes","45","45"
"San Román de los Montes","45","45"
"Santa Ana de Pusa","45","45"
"Santa Cruz de la Zarza","45","45"
"Santa Cruz del Retamar","45","45"
"Santa Olalla","45","45"
"Santo Domingo-Caudilla","45","45"
"Sartajada","45","45"
"Segurilla","45","45"
"Seseña","45","45"
"Sevilleja de la Jara","45","45"
"Sonseca","45","45"
"Sotillo de las Palomas","45","45"
"Talavera de la Reina","45","45"
"Tembleque","45","45"
"Toboso, El","45","45"
"Toledo","45","45"
"Torralba de Oropesa","45","45"
"Torre de Esteban Hambrán, La","45","45"
"Torrecilla de la Jara","45","45"
"Torrico","45","45"
"Torrijos","45","45"
"Totanés","45","45"
"Turleque","45","45"
"Ugena","45","45"
"Urda","45","45"
"Valdeverdeja","45","45"
"Valmojado","45","45"
"Velada","45","45"
"Ventas con Peña Aguilera, Las","45","45"
"Ventas de Retamosa, Las","45","45"
"Ventas de San Julián, Las","45","45"
"Villa de Don Fadrique, La","45","45"
"Villacañas","45","45"
"Villafranca de los Caballeros","45","45"
"Villaluenga de la Sagra","45","45"
"Villamiel de Toledo","45","45"
"Villaminaya","45","45"
"Villamuelas","45","45"
"Villanueva de Alcardete","45","45"
"Villanueva de Bogas","45","45"
"Villarejo de Montalbán","45","45"
"Villarrubia de Santiago","45","45"
"Villaseca de la Sagra","45","45"
"Villasequilla","45","45"
"Villatobas","45","45"
"Viso de San Juan, El","45","45"
"Yébenes, Los","45","45"
"Yeles","45","45"
"Yepes","45","45"
"Yuncler","45","45"
"Yunclillos","45","45"
"Yuncos","45","45"
"Ademuz","46","46"
"Ador","46","46"
"Agullent","46","46"
"Aielo de Malferit","46","46"
"Aielo de Rugat","46","46"
"Alaquàs","46","46"
"Albaida","46","46"
"Albal","46","46"
"Albalat de la Ribera","46","46"
"Albalat dels Sorells","46","46"
"Albalat dels Tarongers","46","46"
"Alberic","46","46"
"Alborache","46","46"
"Alboraia/Alboraya","46","46"
"Albuixech","46","46"
"Alcàntera de Xúquer","46","46"
"Alcàsser","46","46"
"Alcublas","46","46"
"Alcúdia de Crespins, l'","46","46"
"Alcúdia, l'","46","46"
"Aldaia","46","46"
"Alfafar","46","46"
"Alfara de la Baronia","46","46"
"Alfara del Patriarca","46","46"
"Alfarp","46","46"
"Alfarrasí","46","46"
"Alfauir","46","46"
"Algar de Palancia","46","46"
"Algemesí","46","46"
"Algimia de Alfara","46","46"
"Alginet","46","46"
"Almàssera","46","46"
"Almiserà","46","46"
"Almoines","46","46"
"Almussafes","46","46"
"Alpuente","46","46"
"Alqueria de la Comtessa, l'","46","46"
"Alzira","46","46"
"Andilla","46","46"
"Anna","46","46"
"Antella","46","46"
"Aras de los Olmos","46","46"
"Atzeneta d'Albaida","46","46"
"Ayora","46","46"
"Barx","46","46"
"Barxeta","46","46"
"Bèlgida","46","46"
"Bellreguard","46","46"
"Bellús","46","46"
"Benagéber","46","46"
"Benaguasil","46","46"
"Benavites","46","46"
"Beneixida","46","46"
"Benetússer","46","46"
"Beniarjó","46","46"
"Beniatjar","46","46"
"Benicolet","46","46"
"Benicull de Xúquer","46","46"
"Benifaió","46","46"
"Benifairó de la Valldigna","46","46"
"Benifairó de les Valls","46","46"
"Beniflá","46","46"
"Benigànim","46","46"
"Benimodo","46","46"
"Benimuslem","46","46"
"Beniparrell","46","46"
"Benirredrà","46","46"
"Benissanó","46","46"
"Benissoda","46","46"
"Benissuera","46","46"
"Bétera","46","46"
"Bicorp","46","46"
"Bocairent","46","46"
"Bolbaite","46","46"
"Bonrepòs i Mirambell","46","46"
"Bufali","46","46"
"Bugarra","46","46"
"Buñol","46","46"
"Burjassot","46","46"
"Calles","46","46"
"Camporrobles","46","46"
"Canals","46","46"
"Canet d'En Berenguer","46","46"
"Carcaixent","46","46"
"Càrcer","46","46"
"Carlet","46","46"
"Carrícola","46","46"
"Casas Altas","46","46"
"Casas Bajas","46","46"
"Casinos","46","46"
"Castelló de Rugat","46","46"
"Castellonet de la Conquesta","46","46"
"Castielfabib","46","46"
"Catadau","46","46"
"Catarroja","46","46"
"Caudete de las Fuentes","46","46"
"Cerdà","46","46"
"Chella","46","46"
"Chelva","46","46"
"Chera","46","46"
"Cheste","46","46"
"Chiva","46","46"
"Chulilla","46","46"
"Cofrentes","46","46"
"Corbera","46","46"
"Cortes de Pallás","46","46"
"Cotes","46","46"
"Cullera","46","46"
"Daimús","46","46"
"Domeño","46","46"
"Dos Aguas","46","46"
"Eliana, l'","46","46"
"Emperador","46","46"
"Enguera","46","46"
"Ènova, l'","46","46"
"Estivella","46","46"
"Estubeny","46","46"
"Faura","46","46"
"Favara","46","46"
"Foios","46","46"
"Font de la Figuera, la","46","46"
"Font d'En Carròs, la","46","46"
"Fontanars dels Alforins","46","46"
"Fortaleny","46","46"
"Fuenterrobles","46","46"
"Gandia","46","46"
"Gátova","46","46"
"Gavarda","46","46"
"Genovés","46","46"
"Gestalgar","46","46"
"Gilet","46","46"
"Godella","46","46"
"Godelleta","46","46"
"Granja de la Costera, la","46","46"
"Guadasséquies","46","46"
"Guadassuar","46","46"
"Guardamar de la Safor","46","46"
"Higueruelas","46","46"
"Jalance","46","46"
"Jarafuel","46","46"
"Llanera de Ranes","46","46"
"Llaurí","46","46"
"Llíria","46","46"
"Llocnou de la Corona","46","46"
"Llocnou de Sant Jeroni","46","46"
"Llocnou d'En Fenollet","46","46"
"Llombai","46","46"
"Llosa de Ranes, la","46","46"
"Llutxent","46","46"
"Loriguilla","46","46"
"Losa del Obispo","46","46"
"Macastre","46","46"
"Manises","46","46"
"Manuel","46","46"
"Marines","46","46"
"Massalavés","46","46"
"Massalfassar","46","46"
"Massamagrell","46","46"
"Massanassa","46","46"
"Meliana","46","46"
"Millares","46","46"
"Miramar","46","46"
"Mislata","46","46"
"Mogente/Moixent","46","46"
"Moncada","46","46"
"Montaverner","46","46"
"Montesa","46","46"
"Montitxelvo/Montichelvo","46","46"
"Montroi/Montroy","46","46"
"Montserrat","46","46"
"Museros","46","46"
"Náquera","46","46"
"Navarrés","46","46"
"Novelé/Novetlè","46","46"
"Oliva","46","46"
"Olleria, l'","46","46"
"Olocau","46","46"
"Ontinyent","46","46"
"Otos","46","46"
"Paiporta","46","46"
"Palma de Gandía","46","46"
"Palmera","46","46"
"Palomar, el","46","46"
"Paterna","46","46"
"Pedralba","46","46"
"Petrés","46","46"
"Picanya","46","46"
"Picassent","46","46"
"Piles","46","46"
"Pinet","46","46"
"Pobla de Farnals, la","46","46"
"Pobla de Vallbona, la","46","46"
"Pobla del Duc, la","46","46"
"Pobla Llarga, la","46","46"
"Polinyà de Xúquer","46","46"
"Potries","46","46"
"Puçol","46","46"
"Puebla de San Miguel","46","46"
"Puig de Santa Maria, el","46","46"
"Quart de les Valls","46","46"
"Quart de Poblet","46","46"
"Quartell","46","46"
"Quatretonda","46","46"
"Quesa","46","46"
"Rafelbunyol","46","46"
"Rafelcofer","46","46"
"Rafelguaraf","46","46"
"Ráfol de Salem","46","46"
"Real","46","46"
"Real de Gandia, el","46","46"
"Requena","46","46"
"Riba-roja de Túria","46","46"
"Riola","46","46"
"Rocafort","46","46"
"Rotglà i Corberà","46","46"
"Rótova","46","46"
"Rugat","46","46"
"Sagunto/Sagunt","46","46"
"Salem","46","46"
"San Antonio de Benagéber","46","46"
"Sant Joanet","46","46"
"Sedaví","46","46"
"Segart","46","46"
"Sellent","46","46"
"Sempere","46","46"
"Senyera","46","46"
"Serra","46","46"
"Siete Aguas","46","46"
"Silla","46","46"
